subj,seed_age,seed_roi,target_age,target_roi,corr
NDARRX800KW8,18,lLO,6.990987,rLO,0.1775260443244702
NDARRX800KW8,18,lLO,6.990987,rFFA,0.1531661057975294
NDARRX800KW8,18,lLO,6.990987,rOFA,0.16104721992570886
NDARRZ145TFN,18,lLO,5.422085,lLO,0.08471597979085267
NDARRZ145TFN,18,lLO,5.422085,lFFA,0.09731247694453797
NDARRZ145TFN,18,lLO,5.422085,lOFA,0.04661463383897004
NDARRZ145TFN,18,lLO,5.422085,rLO,0.11764607361128057
NDARRZ145TFN,18,lLO,5.422085,rFFA,0.10760095529244083
NDARRZ145TFN,18,lLO,5.422085,rOFA,0.0960810634315702
NDARTB203DU7,18,lLO,6.544718,lLO,0.24863499765883848
NDARTB203DU7,18,lLO,6.544718,lFFA,0.17550581350035746
NDARTB203DU7,18,lLO,6.544718,lOFA,0.12331504585203881
NDARTB203DU7,18,lLO,6.544718,rLO,0.20497903451766367
NDARTB203DU7,18,lLO,6.544718,rFFA,0.22277246580648466
NDARTB203DU7,18,lLO,6.544718,rOFA,0.1229277174557343
NDARTF776EYR,18,lLO,6.539698,lLO,0.21885561204322723
NDARTF776EYR,18,lLO,6.539698,lFFA,0.17778329973639065
NDARTF776EYR,18,lLO,6.539698,lOFA,0.14890341681154876
NDARTF776EYR,18,lLO,6.539698,rLO,0.21535363490571605
NDARTF776EYR,18,lLO,6.539698,rFFA,0.23985465528387512
NDARTF776EYR,18,lLO,6.539698,rOFA,0.1888248717350843
NDARUY549PGQ,18,lLO,6.91159,lLO,0.17136906225352036
NDARUY549PGQ,18,lLO,6.91159,lFFA,0.13079706249148523
NDARUY549PGQ,18,lLO,6.91159,lOFA,0.08386385559700898
NDARUY549PGQ,18,lLO,6.91159,rLO,0.17409342702916744
NDARUY549PGQ,18,lLO,6.91159,rFFA,0.18150905358677877
NDARUY549PGQ,18,lLO,6.91159,rOFA,0.14972977704170187
NDARVD543CMZ,18,lLO,7.193588,lLO,0.2638249239855803
NDARVD543CMZ,18,lLO,7.193588,lFFA,0.16791817608159443
NDARVD543CMZ,18,lLO,7.193588,lOFA,0.14301715745160448
NDARVD543CMZ,18,lLO,7.193588,rLO,0.2408846643228271
NDARVD543CMZ,18,lLO,7.193588,rFFA,0.20392183548691784
NDARVD543CMZ,18,lLO,7.193588,rOFA,0.16957762124878292
NDARXR346UT5,18,lLO,7.721879,lLO,0.10225064995870581
NDARXR346UT5,18,lLO,7.721879,lFFA,0.09019966438327144
NDARXR346UT5,18,lLO,7.721879,lOFA,0.06266510971985136
NDARXR346UT5,18,lLO,7.721879,rLO,0.12062133984036218
NDARXR346UT5,18,lLO,7.721879,rFFA,0.11028480952631813
NDARXR346UT5,18,lLO,7.721879,rOFA,0.07034949478300057
NDARYA898BRE,18,lLO,7.174309,lLO,0.17113091067948494
NDARYA898BRE,18,lLO,7.174309,lFFA,0.14660449676104562
NDARYA898BRE,18,lLO,7.174309,lOFA,0.10587979638323801
NDARYA898BRE,18,lLO,7.174309,rLO,0.19854363144422132
NDARYA898BRE,18,lLO,7.174309,rFFA,0.17557532296620337
NDARYA898BRE,18,lLO,7.174309,rOFA,0.1840913870860264
NDARYF699FW0,18,lLO,18.260438,lLO,0.3190607307513322
NDARYF699FW0,18,lLO,18.260438,lFFA,0.1593521723775961
NDARYF699FW0,18,lLO,18.260438,lOFA,0.18929988518765833
NDARYF699FW0,18,lLO,18.260438,rLO,0.27121927799692447
NDARYF699FW0,18,lLO,18.260438,rFFA,0.1828506331610491
NDARYF699FW0,18,lLO,18.260438,rOFA,0.13772500598040108
NDARZG861CXJ,18,lLO,6.429614,lLO,0.2074610388764566
NDARZG861CXJ,18,lLO,6.429614,lFFA,0.1332869842994799
NDARZG861CXJ,18,lLO,6.429614,lOFA,0.12838763012508103
NDARZG861CXJ,18,lLO,6.429614,rLO,0.2174706908627104
NDARZG861CXJ,18,lLO,6.429614,rFFA,0.16539211932582518
NDARZG861CXJ,18,lLO,6.429614,rOFA,0.1591243002081074
NDARFT787HJW,18,lLO,7.095482,lLO,0.230541036886711
NDARFT787HJW,18,lLO,7.095482,lFFA,0.18521946067254902
NDARFT787HJW,18,lLO,7.095482,lOFA,0.18706272383567357
NDARFT787HJW,18,lLO,7.095482,rLO,0.20222948496692283
NDARFT787HJW,18,lLO,7.095482,rFFA,0.22505048486134843
NDARFT787HJW,18,lLO,7.095482,rOFA,0.19658687712105435
NDARJL656RDA,18,lLO,7.382386,lLO,0.20360457492810058
NDARJL656RDA,18,lLO,7.382386,lFFA,0.09983358150412726
NDARJL656RDA,18,lLO,7.382386,lOFA,0.08963724273436106
NDARJL656RDA,18,lLO,7.382386,rLO,0.1920705700599857
NDARJL656RDA,18,lLO,7.382386,rFFA,0.1551569809079178
NDARJL656RDA,18,lLO,7.382386,rOFA,0.11981588004562395
NDARYZ986HEW,18,lLO,7.563084,lLO,0.2077802354146478
NDARYZ986HEW,18,lLO,7.563084,lFFA,0.16080784522617517
NDARYZ986HEW,18,lLO,7.563084,lOFA,0.10771217165196739
NDARYZ986HEW,18,lLO,7.563084,rLO,0.2551669289702454
NDARYZ986HEW,18,lLO,7.563084,rFFA,0.23895164977023017
NDARYZ986HEW,18,lLO,7.563084,rOFA,0.198999056049347
NDARAB514MAJ,18,lLO,5.055213,lLO,0.24656038676380324
NDARAB514MAJ,18,lLO,5.055213,lFFA,0.16949228292467394
NDARAB514MAJ,18,lLO,5.055213,lOFA,0.13474223645894534
NDARAB514MAJ,18,lLO,5.055213,rLO,0.2194718942852214
NDARAB514MAJ,18,lLO,5.055213,rFFA,0.1755746118814814
NDARAB514MAJ,18,lLO,5.055213,rOFA,0.17324448285589464
NDARAB756JDJ,18,lLO,6.785649,lLO,0.20836489093712124
NDARAB756JDJ,18,lLO,6.785649,lFFA,0.1688643373887861
NDARAB756JDJ,18,lLO,6.785649,lOFA,0.1449569235296327
NDARAB756JDJ,18,lLO,6.785649,rLO,0.22081814540279465
NDARAB756JDJ,18,lLO,6.785649,rFFA,0.1931406055002013
NDARAB756JDJ,18,lLO,6.785649,rOFA,0.2029404704559752
NDARAG610XL4,18,lLO,6.86767,lLO,0.16576014231165137
NDARAG610XL4,18,lLO,6.86767,lFFA,0.1973785568338968
NDARAG610XL4,18,lLO,6.86767,lOFA,0.17743727086329386
NDARAG610XL4,18,lLO,6.86767,rLO,0.1599669929703705
NDARAG610XL4,18,lLO,6.86767,rFFA,0.14948522155980826
NDARAG610XL4,18,lLO,6.86767,rOFA,0.18312556504294944
NDARAN524ZK6,18,lLO,6.019507,lLO,0.2563714679248426
NDARAN524ZK6,18,lLO,6.019507,lFFA,0.19683567296404347
NDARAN524ZK6,18,lLO,6.019507,lOFA,0.12132635799325642
NDARAN524ZK6,18,lLO,6.019507,rLO,0.20016672678106745
NDARAN524ZK6,18,lLO,6.019507,rFFA,0.18314423499819238
NDARAN524ZK6,18,lLO,6.019507,rOFA,0.10141185867035914
NDARAN934AZL,18,lLO,6.755304,lLO,0.2441967710864446
NDARAN934AZL,18,lLO,6.755304,lFFA,0.14604181577941847
NDARAN934AZL,18,lLO,6.755304,lOFA,0.14536686622210626
NDARAN934AZL,18,lLO,6.755304,rLO,0.20052378436833987
NDARAN934AZL,18,lLO,6.755304,rFFA,0.1704708789865428
NDARAN934AZL,18,lLO,6.755304,rOFA,0.15032501377624768
NDARBF183RFB,18,lLO,7.278348,lLO,0.22787072681802442
NDARBF183RFB,18,lLO,7.278348,lFFA,0.1587088601484657
NDARBF183RFB,18,lLO,7.278348,lOFA,0.09421880855065241
NDARBF183RFB,18,lLO,7.278348,rLO,0.14576277544463265
NDARBF183RFB,18,lLO,7.278348,rFFA,0.14733156016819854
NDARBF183RFB,18,lLO,7.278348,rOFA,0.10114847952162195
NDARBF293YRB,18,lLO,7.85649,lLO,0.14689529531393536
NDARBF293YRB,18,lLO,7.85649,lFFA,0.14438901989652014
NDARBF293YRB,18,lLO,7.85649,lOFA,0.12259768097183206
NDARBF293YRB,18,lLO,7.85649,rLO,0.1293197164923456
NDARBF293YRB,18,lLO,7.85649,rFFA,0.15682408275009335
NDARBF293YRB,18,lLO,7.85649,rOFA,0.12698365634601846
NDARBP770MUM,18,lLO,6.268651,lLO,0.24124412269634368
NDARBP770MUM,18,lLO,6.268651,lFFA,0.15548512160567968
NDARBP770MUM,18,lLO,6.268651,lOFA,0.14277306131764364
NDARBP770MUM,18,lLO,6.268651,rLO,0.25026868022332793
NDARBP770MUM,18,lLO,6.268651,rFFA,0.25748048142839497
NDARBP770MUM,18,lLO,6.268651,rOFA,0.20515141492612976
NDARBX830ZD4,18,lLO,6.966233,lLO,0.27817659104966613
NDARBX830ZD4,18,lLO,6.966233,lFFA,0.17788672710099235
NDARBX830ZD4,18,lLO,6.966233,lOFA,0.15701848977655597
NDARBX830ZD4,18,lLO,6.966233,rLO,0.28727868539883517
NDARBX830ZD4,18,lLO,6.966233,rFFA,0.23154648088684726
NDARBX830ZD4,18,lLO,6.966233,rOFA,0.21164341529192726
NDARCA618DGA,18,lLO,7.05989,lLO,0.32722685712319116
NDARCA618DGA,18,lLO,7.05989,lFFA,0.24103439756088943
NDARCA618DGA,18,lLO,7.05989,lOFA,0.2075584751065293
NDARCA618DGA,18,lLO,7.05989,rLO,0.2748463828227053
NDARCA618DGA,18,lLO,7.05989,rFFA,0.22766069748652915
NDARCA618DGA,18,lLO,7.05989,rOFA,0.20901645664619078
NDARCG258NEF,18,lLO,6.317362,lLO,0.24614178007716578
NDARCG258NEF,18,lLO,6.317362,lFFA,0.14419169764297424
NDARCG258NEF,18,lLO,6.317362,lOFA,0.16206596157792102
NDARCG258NEF,18,lLO,6.317362,rLO,0.25665043485287503
NDARCG258NEF,18,lLO,6.317362,rFFA,0.1838967258538626
NDARCG258NEF,18,lLO,6.317362,rOFA,0.23767002464669446
NDARCK815WZR,18,lLO,5.800479,lLO,0.250704640340887
NDARCK815WZR,18,lLO,5.800479,lFFA,0.11401724016373942
NDARCK815WZR,18,lLO,5.800479,lOFA,0.15105064145351282
NDARCK815WZR,18,lLO,5.800479,rLO,0.22552175758183918
NDARCK815WZR,18,lLO,5.800479,rFFA,0.1718283282102888
NDARCK815WZR,18,lLO,5.800479,rOFA,0.17853921012064083
NDARCT889DMB,18,lLO,21.176135,lLO,0.3458334048872337
NDARCT889DMB,18,lLO,21.176135,lFFA,0.2067856495629723
NDARCT889DMB,18,lLO,21.176135,lOFA,0.24138480780747681
NDARCT889DMB,18,lLO,21.176135,rLO,0.30375013163518866
NDARCT889DMB,18,lLO,21.176135,rFFA,0.2632468342457638
NDARCT889DMB,18,lLO,21.176135,rOFA,0.2658713474389576
NDARDR254KXZ,18,lLO,7.234428,lLO,0.28509494646325306
NDARDR254KXZ,18,lLO,7.234428,lFFA,0.2200801915128916
NDARDR254KXZ,18,lLO,7.234428,lOFA,0.23351946027510354
NDARDR254KXZ,18,lLO,7.234428,rLO,0.23137981845349295
NDARDR254KXZ,18,lLO,7.234428,rFFA,0.19977997057583083
NDARDR254KXZ,18,lLO,7.234428,rOFA,0.18409457916893832
NDARDV204BYM,18,lLO,6.629477,lLO,0.07266609446281141
NDARDV204BYM,18,lLO,6.629477,lFFA,0.07909350954535041
NDARDV204BYM,18,lLO,6.629477,lOFA,0.05796141900445693
NDARDV204BYM,18,lLO,6.629477,rLO,0.13671680803276925
NDARDV204BYM,18,lLO,6.629477,rFFA,0.10911784940768306
NDARDV204BYM,18,lLO,6.629477,rOFA,0.07383436837799173
NDARDX910VTC,18,lLO,5.498631,lLO,0.12450574463296576
NDARDX910VTC,18,lLO,5.498631,lFFA,0.07298601178316512
NDARDX910VTC,18,lLO,5.498631,lOFA,0.08275534449759024
NDARDX910VTC,18,lLO,5.498631,rLO,0.17622379808870378
NDARDX910VTC,18,lLO,5.498631,rFFA,0.13734292022262476
NDARDX910VTC,18,lLO,5.498631,rOFA,0.15758580002606473
NDARER115FTJ,18,lLO,5.466461,lLO,0.1355200011772132
NDARER115FTJ,18,lLO,5.466461,lFFA,0.10466484683318288
NDARER115FTJ,18,lLO,5.466461,lOFA,0.08279218835549969
NDARER115FTJ,18,lLO,5.466461,rLO,0.14577642273041536
NDARER115FTJ,18,lLO,5.466461,rFFA,0.11341886769165554
NDARER115FTJ,18,lLO,5.466461,rOFA,0.1108342146207921
NDAREV294WZ4,18,lLO,6.619096,lLO,0.12383269385910534
NDAREV294WZ4,18,lLO,6.619096,lFFA,0.13149343193603413
NDAREV294WZ4,18,lLO,6.619096,lOFA,0.08973170754113731
NDAREV294WZ4,18,lLO,6.619096,rLO,0.11819948637625194
NDAREV294WZ4,18,lLO,6.619096,rFFA,0.12737242886793496
NDAREV294WZ4,18,lLO,6.619096,rOFA,0.06762321117716098
NDARFC188VT4,18,lLO,5.17294,lLO,0.14033553470503243
NDARFC188VT4,18,lLO,5.17294,lFFA,0.1054091307734266
NDARFC188VT4,18,lLO,5.17294,lOFA,0.10125425753242914
NDARFC188VT4,18,lLO,5.17294,rLO,0.12936504298165805
NDARFC188VT4,18,lLO,5.17294,rFFA,0.13785504674826932
NDARFC188VT4,18,lLO,5.17294,rOFA,0.100800581025105
NDARFJ651RMJ,18,lLO,5.625142,lLO,0.14502428862599717
NDARFJ651RMJ,18,lLO,5.625142,lFFA,0.103381464664573
NDARFJ651RMJ,18,lLO,5.625142,lOFA,0.11102327054676746
NDARFJ651RMJ,18,lLO,5.625142,rLO,0.132795219300503
NDARFJ651RMJ,18,lLO,5.625142,rFFA,0.13516860141997245
NDARFJ651RMJ,18,lLO,5.625142,rOFA,0.12108031294773641
NDARFM211KDJ,18,lLO,7.105863,lLO,0.3819722843490173
NDARFM211KDJ,18,lLO,7.105863,lFFA,0.20142749553219677
NDARFM211KDJ,18,lLO,7.105863,lOFA,0.14786577141682744
NDARFM211KDJ,18,lLO,7.105863,rLO,0.31109335489153894
NDARFM211KDJ,18,lLO,7.105863,rFFA,0.1880302733555991
NDARFM211KDJ,18,lLO,7.105863,rOFA,0.19631285843637855
NDARFW253GZM,18,lLO,7.949121,lLO,0.2286520507384265
NDARFW253GZM,18,lLO,7.949121,lFFA,0.14448403620311426
NDARFW253GZM,18,lLO,7.949121,lOFA,0.13964090948438437
NDARFW253GZM,18,lLO,7.949121,rLO,0.2649951681859762
NDARFW253GZM,18,lLO,7.949121,rFFA,0.20140862884602126
NDARFW253GZM,18,lLO,7.949121,rOFA,0.19212762984923512
NDARGC099LDZ,18,lLO,5.654802,lLO,0.15166903003646756
NDARGC099LDZ,18,lLO,5.654802,lFFA,0.13220370324268796
NDARGC099LDZ,18,lLO,5.654802,lOFA,0.12395902655199191
NDARGC099LDZ,18,lLO,5.654802,rLO,0.17177490126421127
NDARGC099LDZ,18,lLO,5.654802,rFFA,0.18652547136469208
NDARGC099LDZ,18,lLO,5.654802,rOFA,0.14164342945686925
NDARGH425GB9,18,lLO,6.016769,lLO,0.16399985799294886
NDARGH425GB9,18,lLO,6.016769,lFFA,0.144120330186531
NDARGH425GB9,18,lLO,6.016769,lOFA,0.11980247096349911
NDARGH425GB9,18,lLO,6.016769,rLO,0.20809791789117402
NDARGH425GB9,18,lLO,6.016769,rFFA,0.18890219725401222
NDARGH425GB9,18,lLO,6.016769,rOFA,0.16623649302007668
NDARHJ318KZA,18,lLO,5.797855,lLO,0.19056208315621437
NDARHJ318KZA,18,lLO,5.797855,lFFA,0.15595864700265724
NDARHJ318KZA,18,lLO,5.797855,lOFA,0.148231193447238
NDARHJ318KZA,18,lLO,5.797855,rLO,0.2108044435735346
NDARHJ318KZA,18,lLO,5.797855,rFFA,0.18227102273015552
NDARHJ318KZA,18,lLO,5.797855,rOFA,0.17215157486413402
NDARHT167JGL,18,lLO,5.621948,lLO,0.24461086359889567
NDARHT167JGL,18,lLO,5.621948,lFFA,0.15866549412704614
NDARHT167JGL,18,lLO,5.621948,lOFA,0.16979672954274824
NDARHT167JGL,18,lLO,5.621948,rLO,0.2052868751257032
NDARHT167JGL,18,lLO,5.621948,rFFA,0.1230737237166157
NDARHT167JGL,18,lLO,5.621948,rOFA,0.15128597575043873
NDARJJ512AYJ,18,lLO,7.382956,lLO,0.15289000552126716
NDARJJ512AYJ,18,lLO,7.382956,lFFA,0.10574865606023653
NDARJJ512AYJ,18,lLO,7.382956,lOFA,0.11426116307729829
NDARJJ512AYJ,18,lLO,7.382956,rLO,0.16309320829228738
NDARJJ512AYJ,18,lLO,7.382956,rFFA,0.13865136993953378
NDARJJ512AYJ,18,lLO,7.382956,rOFA,0.11813969153098348
NDARJT172UE0,18,lLO,7.798539,lLO,0.17284855321546314
NDARJT172UE0,18,lLO,7.798539,lFFA,0.12868891323868012
NDARJT172UE0,18,lLO,7.798539,lOFA,0.10225927988802778
NDARJT172UE0,18,lLO,7.798539,rLO,0.19144198409079102
NDARJT172UE0,18,lLO,7.798539,rFFA,0.13817070663053574
NDARJT172UE0,18,lLO,7.798539,rOFA,0.16417221845456212
NDARKZ198TAA,18,lLO,7.31394,lLO,0.19586999522309922
NDARKZ198TAA,18,lLO,7.31394,lFFA,0.18118452567841958
NDARKZ198TAA,18,lLO,7.31394,lOFA,0.12343025082191292
NDARKZ198TAA,18,lLO,7.31394,rLO,0.227445765539752
NDARKZ198TAA,18,lLO,7.31394,rFFA,0.20626252872776987
NDARKZ198TAA,18,lLO,7.31394,rOFA,0.1227926480186233
NDARLH263KCL,18,lLO,5.386493,lLO,0.24928171350229922
NDARLH263KCL,18,lLO,5.386493,lFFA,0.1710593961345865
NDARLH263KCL,18,lLO,5.386493,lOFA,0.15993370161411757
NDARLH263KCL,18,lLO,5.386493,rLO,0.2335822708216108
NDARLH263KCL,18,lLO,5.386493,rFFA,0.1558106176865394
NDARLH263KCL,18,lLO,5.386493,rOFA,0.16660659376111053
NDARLJ280UCN,18,lLO,7.371435,lLO,0.20202084893413352
NDARLJ280UCN,18,lLO,7.371435,lFFA,0.16570951097174189
NDARLJ280UCN,18,lLO,7.371435,lOFA,0.14180328971419126
NDARLJ280UCN,18,lLO,7.371435,rLO,0.21485007249351168
NDARLJ280UCN,18,lLO,7.371435,rFFA,0.15214642927835448
NDARLJ280UCN,18,lLO,7.371435,rOFA,0.1759570454544365
NDARML626PGU,18,lLO,5.523956,lLO,0.16375177255613255
NDARML626PGU,18,lLO,5.523956,lFFA,0.12053771940069881
NDARML626PGU,18,lLO,5.523956,lOFA,0.1147328211283326
NDARML626PGU,18,lLO,5.523956,rLO,0.14300705877439793
NDARML626PGU,18,lLO,5.523956,rFFA,0.11816049747088096
NDARML626PGU,18,lLO,5.523956,rOFA,0.10908227253303915
NDARNE906EJA,18,lLO,7.147501,lLO,0.2435968425101012
NDARNE906EJA,18,lLO,7.147501,lFFA,0.1121469618892034
NDARNE906EJA,18,lLO,7.147501,lOFA,0.060838317241642015
NDARNE906EJA,18,lLO,7.147501,rLO,0.23102557258611106
NDARNE906EJA,18,lLO,7.147501,rFFA,0.11515561739170331
NDARNE906EJA,18,lLO,7.147501,rOFA,0.15966015748321175
NDARNT898ZPF,18,lLO,5.810746,lLO,0.15052475301979468
NDARNT898ZPF,18,lLO,5.810746,lFFA,0.12757778894875454
NDARNT898ZPF,18,lLO,5.810746,lOFA,0.12735568232630218
NDARNT898ZPF,18,lLO,5.810746,rLO,0.1665573407653362
NDARNT898ZPF,18,lLO,5.810746,rFFA,0.16597415837502727
NDARNT898ZPF,18,lLO,5.810746,rOFA,0.15870159914873452
NDARNV124WR8,18,lLO,7.773899,lLO,0.1700388295758174
NDARNV124WR8,18,lLO,7.773899,lFFA,0.11950235734773602
NDARNV124WR8,18,lLO,7.773899,lOFA,0.1277319560293734
NDARNV124WR8,18,lLO,7.773899,rLO,0.1691459334357415
NDARNV124WR8,18,lLO,7.773899,rFFA,0.12293945225792632
NDARNV124WR8,18,lLO,7.773899,rOFA,0.13835149656451057
NDARNV983DET,18,lLO,7.749828,lLO,0.1552609701559325
NDARNV983DET,18,lLO,7.749828,lFFA,0.12461032728551813
NDARNV983DET,18,lLO,7.749828,lOFA,0.11480994082425933
NDARNV983DET,18,lLO,7.749828,rLO,0.17049954870205747
NDARNV983DET,18,lLO,7.749828,rFFA,0.14063168785621588
NDARNV983DET,18,lLO,7.749828,rOFA,0.1633037671994244
NDARPC222WN6,18,lLO,18.66005,lLO,0.44497750419940085
NDARPC222WN6,18,lLO,18.66005,lFFA,0.23766482300564526
NDARPC222WN6,18,lLO,18.66005,lOFA,0.2673148128365065
NDARPC222WN6,18,lLO,18.66005,rLO,0.36886584282955404
NDARPC222WN6,18,lLO,18.66005,rFFA,0.24202194793781306
NDARPC222WN6,18,lLO,18.66005,rOFA,0.23057116766898103
NDARPV595RWB,18,lLO,6.969541,lLO,0.14316749143107096
NDARPV595RWB,18,lLO,6.969541,lFFA,0.14338719661407023
NDARPV595RWB,18,lLO,6.969541,lOFA,0.11001737339618814
NDARPV595RWB,18,lLO,6.969541,rLO,0.1618512626228342
NDARPV595RWB,18,lLO,6.969541,rFFA,0.13988548405734355
NDARPV595RWB,18,lLO,6.969541,rOFA,0.1282032989925778
NDARRG269ML2,18,lLO,7.870294,lLO,0.1653710495630667
NDARRG269ML2,18,lLO,7.870294,lFFA,0.11338969121727044
NDARRG269ML2,18,lLO,7.870294,lOFA,0.08341967205715839
NDARRG269ML2,18,lLO,7.870294,rLO,0.1644066274327476
NDARRG269ML2,18,lLO,7.870294,rFFA,0.1492478322788798
NDARRG269ML2,18,lLO,7.870294,rOFA,0.08798854254811649
NDARRY126FA5,18,lLO,18.881359,lLO,0.29332143110034414
NDARRY126FA5,18,lLO,18.881359,lFFA,0.25025519099899585
NDARRY126FA5,18,lLO,18.881359,lOFA,0.23253766163920145
NDARRY126FA5,18,lLO,18.881359,rLO,0.2750093156579563
NDARRY126FA5,18,lLO,18.881359,rFFA,0.24955961345984926
NDARRY126FA5,18,lLO,18.881359,rOFA,0.2512891513213912
NDARTC177RN5,18,lLO,6.419233,lLO,0.15133873232305134
NDARTC177RN5,18,lLO,6.419233,lFFA,0.12441545521282267
NDARTC177RN5,18,lLO,6.419233,lOFA,0.11987614243781158
NDARTC177RN5,18,lLO,6.419233,rLO,0.2117357081986228
NDARTC177RN5,18,lLO,6.419233,rFFA,0.1965150395037086
NDARTC177RN5,18,lLO,6.419233,rOFA,0.15922831227280784
NDARTD290AY0,18,lLO,6.788843,lLO,0.23072123539162623
NDARTD290AY0,18,lLO,6.788843,lFFA,0.1863564735526417
NDARTD290AY0,18,lLO,6.788843,lOFA,0.17527497133426004
NDARTD290AY0,18,lLO,6.788843,rLO,0.20347347167854085
NDARTD290AY0,18,lLO,6.788843,rFFA,0.21851845438452283
NDARTD290AY0,18,lLO,6.788843,rOFA,0.17725260941841559
NDARTK056HL3,18,lLO,7.599133,lLO,0.13135752494487316
NDARTK056HL3,18,lLO,7.599133,lFFA,0.13588453310734586
NDARTK056HL3,18,lLO,7.599133,lOFA,0.06370795998973983
NDARTK056HL3,18,lLO,7.599133,rLO,0.1303150183332946
NDARTK056HL3,18,lLO,7.599133,rFFA,0.13069770650013937
NDARTK056HL3,18,lLO,7.599133,rOFA,0.11392303041046034
NDARTN365HEV,18,lLO,5.586926,lLO,0.19728621479159025
NDARTN365HEV,18,lLO,5.586926,lFFA,0.13728157966944715
NDARTN365HEV,18,lLO,5.586926,lOFA,0.10996985030618184
NDARTN365HEV,18,lLO,5.586926,rLO,0.17963727148783193
NDARTN365HEV,18,lLO,5.586926,rFFA,0.14703681865584253
NDARTN365HEV,18,lLO,5.586926,rOFA,0.12825844786992785
NDARTV107XD4,18,lLO,6.996235,lLO,0.25673749561818354
NDARTV107XD4,18,lLO,6.996235,lFFA,0.10709045286723241
NDARTV107XD4,18,lLO,6.996235,lOFA,0.1576518785979197
NDARTV107XD4,18,lLO,6.996235,rLO,0.2546666896780966
NDARTV107XD4,18,lLO,6.996235,rFFA,0.1679814845494211
NDARTV107XD4,18,lLO,6.996235,rOFA,0.18743100448273656
NDARTV776ZJ8,18,lLO,5.463723,lLO,0.20020570962846246
NDARTV776ZJ8,18,lLO,5.463723,lFFA,0.1624983473181871
NDARTV776ZJ8,18,lLO,5.463723,lOFA,0.16732912364454594
NDARTV776ZJ8,18,lLO,5.463723,rLO,0.19786891160285713
NDARTV776ZJ8,18,lLO,5.463723,rFFA,0.16549323189536577
NDARTV776ZJ8,18,lLO,5.463723,rOFA,0.19060391677808175
NDARTW501ZKN,18,lLO,6.411019,lLO,0.15246500357951415
NDARTW501ZKN,18,lLO,6.411019,lFFA,0.11350234865166957
NDARTW501ZKN,18,lLO,6.411019,lOFA,0.09726442235577999
NDARTW501ZKN,18,lLO,6.411019,rLO,0.1434135703420629
NDARTW501ZKN,18,lLO,6.411019,rFFA,0.13226470769779688
NDARTW501ZKN,18,lLO,6.411019,rOFA,0.11861372428680508
NDARVN892TCF,18,lLO,6.189253,lLO,0.30110122335597983
NDARVN892TCF,18,lLO,6.189253,lFFA,0.22663799362399922
NDARVN892TCF,18,lLO,6.189253,lOFA,0.12636651796046233
NDARVN892TCF,18,lLO,6.189253,rLO,0.2524358022564899
NDARVN892TCF,18,lLO,6.189253,rFFA,0.1855625667166744
NDARVN892TCF,18,lLO,6.189253,rOFA,0.252336594701059
NDARVX185WX2,18,lLO,7.940908,lLO,0.2707557847470026
NDARVX185WX2,18,lLO,7.940908,lFFA,0.13386604066762636
NDARVX185WX2,18,lLO,7.940908,lOFA,0.13804571780213942
NDARVX185WX2,18,lLO,7.940908,rLO,0.2611629073548695
NDARVX185WX2,18,lLO,7.940908,rFFA,0.19314073776689916
NDARVX185WX2,18,lLO,7.940908,rOFA,0.19204060287238578
NDARVZ086GL6,18,lLO,6.769678,lLO,0.18477060685686447
NDARVZ086GL6,18,lLO,6.769678,lFFA,0.09046389077790884
NDARVZ086GL6,18,lLO,6.769678,lOFA,0.08415812728930341
NDARVZ086GL6,18,lLO,6.769678,rLO,0.11048843249637695
NDARVZ086GL6,18,lLO,6.769678,rFFA,0.07600236412891642
NDARVZ086GL6,18,lLO,6.769678,rOFA,0.1133073857628296
NDARWB557CNH,18,lLO,6.429614,lLO,0.2062975427621641
NDARWB557CNH,18,lLO,6.429614,lFFA,0.12541882758522263
NDARWB557CNH,18,lLO,6.429614,lOFA,0.1339355132035803
NDARWB557CNH,18,lLO,6.429614,rLO,0.14372770282162717
NDARWB557CNH,18,lLO,6.429614,rFFA,0.13947017856002894
NDARWB557CNH,18,lLO,6.429614,rOFA,0.11425993016548289
NDARWV938NKD,18,lLO,5.444558,lLO,0.2520400021883516
NDARWV938NKD,18,lLO,5.444558,lFFA,0.22545495725540732
NDARWV938NKD,18,lLO,5.444558,lOFA,0.17196534262702468
NDARWV938NKD,18,lLO,5.444558,rLO,0.03953568623346865
NDARWV938NKD,18,lLO,5.444558,rFFA,0.20023182848713678
NDARWV938NKD,18,lLO,5.444558,rOFA,0.02257787976541773
NDARXE912NZP,18,lLO,7.749828,lLO,0.22834784306777853
NDARXE912NZP,18,lLO,7.749828,lFFA,0.2209341592012378
NDARXE912NZP,18,lLO,7.749828,lOFA,0.19287023518517482
NDARXE912NZP,18,lLO,7.749828,rLO,0.21159928231140188
NDARXE912NZP,18,lLO,7.749828,rFFA,0.205375586117372
NDARXE912NZP,18,lLO,7.749828,rOFA,0.1594386220374949
NDARXR389XA1,18,lLO,6.515058,lLO,0.1431510565727155
NDARXR389XA1,18,lLO,6.515058,lFFA,0.11216607264273763
NDARXR389XA1,18,lLO,6.515058,lOFA,0.10717332749197832
NDARXR389XA1,18,lLO,6.515058,rLO,0.15020278385653282
NDARXR389XA1,18,lLO,6.515058,rFFA,0.12864741423748513
NDARXR389XA1,18,lLO,6.515058,rOFA,0.1362335068406325
